drug1_id,drug1_name,drug2_id,drug2_name,weight_admissions,shared_diseases,weighted_jaccard
drug:gabapentin,gabapentin,drug:finasteride,finasteride,197.0,17,0.21840354767184036
drug:gabapentin,gabapentin,drug:tramadol,tramadol,210.0,21,0.234375
drug:gabapentin,gabapentin,drug:benzonatate,benzonatate,380.0,37,0.4634146341463415
drug:gabapentin,gabapentin,drug:cetirizine,cetirizine,1294.0,112,6.704663212435233
drug:gabapentin,gabapentin,drug:methotrexate,methotrexate,2655.0,231,0.0
drug:gabapentin,gabapentin,drug:sertraline,sertraline,230.0,20,0.24704618689581095
drug:gabapentin,gabapentin,drug:levetiracetam,levetiracetam,1067.0,96,2.452873563218391
drug:gabapentin,gabapentin,drug:loratadine,loratadine,40.0,4,0.03787878787878788
drug:gabapentin,gabapentin,drug:clonidine,clonidine,44.0,4,0.04178537511870845
drug:gabapentin,gabapentin,drug:duloxetine,duloxetine,44.0,4,0.041392285983066796
drug:gabapentin,gabapentin,drug:montelukast,montelukast,94.0,8,0.0913508260447036
drug:gabapentin,gabapentin,drug:clonazepam,clonazepam,119.0,11,0.1202020202020202
drug:gabapentin,gabapentin,drug:rivaroxaban,rivaroxaban,44.0,4,0.04178537511870845
drug:gabapentin,gabapentin,drug:alprazolam,alprazolam,47.0,4,0.04471931493815414
drug:gabapentin,gabapentin,drug:valsartan,valsartan,96.0,9,0.09486166007905138
drug:gabapentin,gabapentin,drug:amitriptyline,amitriptyline,11.0,1,0.010119595216191352
drug:gabapentin,gabapentin,drug:atenolol,atenolol,76.0,7,0.07436399217221135
drug:gabapentin,gabapentin,drug:ezetimibe,ezetimibe,70.0,7,0.0682261208576998
drug:gabapentin,gabapentin,drug:hydrochlorothiazide,hydrochlorothiazide,70.0,7,0.0682261208576998
drug:folic acid,folic acid,drug:azithromycin,azithromycin,5448.0,500,0.0
drug:folic acid,folic acid,drug:omeprazole,omeprazole,6655.0,619,0.0
drug:folic acid,folic acid,drug:prednisone,prednisone,1896.0,175,1.299520219328307
drug:folic acid,folic acid,drug:trazodone,trazodone,425.0,40,0.21761392729134665
drug:folic acid,folic acid,drug:mirtazapine,mirtazapine,120.0,12,0.11342155009451796
drug:folic acid,folic acid,drug:tamsulosin,tamsulosin,167.0,16,0.15434380776340112
drug:folic acid,folic acid,drug:citalopram,citalopram,20.0,2,0.01728608470181504
drug:folic acid,folic acid,drug:amlodipine,amlodipine,728.0,69,0.49591280653950953
drug:folic acid,folic acid,drug:carvedilol,carvedilol,553.0,53,0.5009057971014492
drug:folic acid,folic acid,drug:apixaban,apixaban,538.0,52,0.4670138888888889
drug:folic acid,folic acid,drug:ferrous sulfate,ferrous sulfate,164.0,16,0.14411247803163443
drug:folic acid,folic acid,drug:cyanocobalamin,cyanocobalamin,20.0,2,0.017436791630340016
drug:folic acid,folic acid,drug:pravastatin,pravastatin,20.0,2,0.01728608470181504
drug:folic acid,folic acid,drug:spironolactone,spironolactone,1070.0,96,3.8489208633093526
drug:folic acid,folic acid,drug:finasteride,finasteride,21.0,2,0.018276762402088774
drug:folic acid,folic acid,drug:tramadol,tramadol,20.0,2,0.01728608470181504
drug:folic acid,folic acid,drug:buspirone,buspirone,10.0,1,0.008635578583765112
drug:folic acid,folic acid,drug:hydroxyzine,hydroxyzine,10.0,1,0.00856898029134533
drug:folic acid,folic acid,drug:sertraline,sertraline,10.0,1,0.008183306055646482
drug:folic acid,folic acid,drug:amitriptyline,amitriptyline,46.0,4,0.04096170970614425
drug:prednisone,prednisone,drug:azithromycin,azithromycin,38609.0,3466,0.0
drug:prednisone,prednisone,drug:omeprazole,omeprazole,13109.0,1206,0.0
drug:prednisone,prednisone,drug:trazodone,trazodone,2175.0,194,1.7483922829581993
drug:prednisone,prednisone,drug:mirtazapine,mirtazapine,272.0,26,0.1397021058038007
drug:prednisone,prednisone,drug:tamsulosin,tamsulosin,144.0,14,0.06710158434296365
drug:prednisone,prednisone,drug:amlodipine,amlodipine,4176.0,373,0.0
drug:prednisone,prednisone,drug:carvedilol,carvedilol,1021.0,98,0.6088252832438878
drug:prednisone,prednisone,drug:apixaban,apixaban,1229.0,116,0.818242343541944
drug:prednisone,prednisone,drug:ferrous sulfate,ferrous sulfate,268.0,26,0.1291566265060241
drug:prednisone,prednisone,drug:cyanocobalamin,cyanocobalamin,30.0,3,0.013774104683195593
drug:prednisone,prednisone,drug:pravastatin,pravastatin,30.0,3,0.013711151736745886
drug:prednisone,prednisone,drug:spironolactone,spironolactone,94.0,9,0.040958605664488015
drug:prednisone,prednisone,drug:finasteride,finasteride,32.0,3,0.014685635612666361
drug:prednisone,prednisone,drug:tramadol,tramadol,220.0,22,0.11011011011011011
drug:prednisone,prednisone,drug:benzonatate,benzonatate,258.0,25,0.12560856864654332
drug:prednisone,prednisone,drug:cetirizine,cetirizine,5993.0,532,0.0
drug:prednisone,prednisone,drug:methotrexate,methotrexate,10169.0,855,0.0
drug:prednisone,prednisone,drug:sertraline,sertraline,855.0,76,0.6029619181946403
drug:prednisone,prednisone,drug:levetiracetam,levetiracetam,3831.0,342,0.0
drug:prednisone,prednisone,drug:loratadine,loratadine,190.0,19,0.09415262636273539
drug:prednisone,prednisone,drug:clonidine,clonidine,202.0,19,0.10064773293472845
drug:prednisone,prednisone,drug:duloxetine,duloxetine,202.0,19,0.10014873574615767
drug:prednisone,prednisone,drug:montelukast,montelukast,432.0,38,0.23960066555740434
drug:prednisone,prednisone,drug:clonazepam,clonazepam,408.0,38,0.22504136789851076
drug:prednisone,prednisone,drug:rivaroxaban,rivaroxaban,202.0,19,0.10064773293472845
drug:prednisone,prednisone,drug:alprazolam,alprazolam,211.0,19,0.1055527763881941
drug:prednisone,prednisone,drug:atenolol,atenolol,217.0,19,0.10888108379327646
drug:prednisone,prednisone,drug:valsartan,valsartan,217.0,19,0.10833749375936096
drug:prednisone,prednisone,drug:ezetimibe,ezetimibe,190.0,19,0.09415262636273539
drug:prednisone,prednisone,drug:hydrochlorothiazide,hydrochlorothiazide,190.0,19,0.09415262636273539
drug:prednisone,prednisone,drug:citalopram,citalopram,190.0,19,0.09368836291913216
drug:spironolactone,spironolactone,drug:apixaban,apixaban,1983.0,186,0.0
drug:spironolactone,spironolactone,drug:omeprazole,omeprazole,2417.0,226,1.8578016910069177
drug:spironolactone,spironolactone,drug:amlodipine,amlodipine,1203.0,114,44.55555555555556
drug:spironolactone,spironolactone,drug:tamsulosin,tamsulosin,128.0,12,0.8258064516129032
drug:spironolactone,spironolactone,drug:carvedilol,carvedilol,1089.0,103,0.0
drug:spironolactone,spironolactone,drug:trazodone,trazodone,394.0,38,0.38703339882121807
drug:spironolactone,spironolactone,drug:ferrous sulfate,ferrous sulfate,251.0,24,2.9529411764705884
drug:spironolactone,spironolactone,drug:cyanocobalamin,cyanocobalamin,30.0,3,0.17543859649122806
drug:spironolactone,spironolactone,drug:pravastatin,pravastatin,30.0,3,0.16574585635359115
drug:spironolactone,spironolactone,drug:finasteride,finasteride,33.0,3,0.19298245614035087
drug:spironolactone,spironolactone,drug:tramadol,tramadol,30.0,3,0.16574585635359115
drug:diltiazem,diltiazem,drug:omeprazole,omeprazole,4178.0,384,0.0
drug:diltiazem,diltiazem,drug:trazodone,trazodone,2503.0,240,0.0
drug:omeprazole,omeprazole,drug:azithromycin,azithromycin,32622.0,2916,0.0
drug:omeprazole,omeprazole,drug:trazodone,trazodone,17790.0,1643,0.0
drug:omeprazole,omeprazole,drug:mirtazapine,mirtazapine,636.0,62,0.2184065934065934
drug:omeprazole,omeprazole,drug:tamsulosin,tamsulosin,1771.0,164,0.9583333333333334
drug:omeprazole,omeprazole,drug:apixaban,apixaban,11235.0,1005,0.0
drug:omeprazole,omeprazole,drug:amlodipine,amlodipine,18849.0,1710,0.0
drug:omeprazole,omeprazole,drug:carvedilol,carvedilol,10455.0,923,0.0
drug:omeprazole,omeprazole,drug:ferrous sulfate,ferrous sulfate,3175.0,294,6.388329979879276
drug:omeprazole,omeprazole,drug:cyanocobalamin,cyanocobalamin,300.0,30,0.09267840593141798
drug:omeprazole,omeprazole,drug:pravastatin,pravastatin,380.0,38,0.11998736975055257
drug:omeprazole,omeprazole,drug:finasteride,finasteride,363.0,30,0.11425873465533522
drug:omeprazole,omeprazole,drug:tramadol,tramadol,510.0,51,0.16792887718142904
drug:omeprazole,omeprazole,drug:paroxetine,paroxetine,10.0,1,0.002835270768358378
drug:omeprazole,omeprazole,drug:benzonatate,benzonatate,711.0,69,0.24266211604095564
drug:omeprazole,omeprazole,drug:pregabalin,pregabalin,21.0,2,0.005965909090909091
drug:omeprazole,omeprazole,drug:cetirizine,cetirizine,6772.0,588,0.0
drug:omeprazole,omeprazole,drug:methotrexate,methotrexate,9515.0,792,0.0
drug:omeprazole,omeprazole,drug:sertraline,sertraline,874.0,75,0.32038123167155425
drug:omeprazole,omeprazole,drug:levetiracetam,levetiracetam,3477.0,306,7.46137339055794
drug:omeprazole,omeprazole,drug:loratadine,loratadine,210.0,21,0.06311992786293959
drug:omeprazole,omeprazole,drug:clonidine,clonidine,226.0,21,0.06823671497584541
drug:omeprazole,omeprazole,drug:duloxetine,duloxetine,226.0,21,0.06803130644190247
drug:omeprazole,omeprazole,drug:montelukast,montelukast,496.0,42,0.16166883963494133
drug:omeprazole,omeprazole,drug:clonazepam,clonazepam,370.0,33,0.11635220125786164
drug:omeprazole,omeprazole,drug:rivaroxaban,rivaroxaban,226.0,21,0.06823671497584541
drug:omeprazole,omeprazole,drug:alprazolam,alprazolam,239.0,21,0.07242424242424242
drug:omeprazole,omeprazole,drug:valsartan,valsartan,220.0,20,0.06608591168519075
drug:omeprazole,omeprazole,drug:amitriptyline,amitriptyline,55.0,5,0.01578645235361653
drug:omeprazole,omeprazole,drug:atenolol,atenolol,140.0,12,0.04118858487790527
drug:omeprazole,omeprazole,drug:ezetimibe,ezetimibe,120.0,12,0.03511852502194908
drug:omeprazole,omeprazole,drug:hydrochlorothiazide,hydrochlorothiazide,120.0,12,0.03511852502194908
drug:omeprazole,omeprazole,drug:citalopram,citalopram,120.0,12,0.03501604902246863
drug:clonazepam,clonazepam,drug:cetirizine,cetirizine,331.0,28,3.5591397849462365
drug:clonazepam,clonazepam,drug:methotrexate,methotrexate,513.0,45,1.879120879120879
drug:clonazepam,clonazepam,drug:sertraline,sertraline,46.0,4,0.8846153846153846
drug:clonazepam,clonazepam,drug:levetiracetam,levetiracetam,196.0,18,0.8065843621399177
drug:clonazepam,clonazepam,drug:amlodipine,amlodipine,142.0,12,0.15434782608695652
drug:clonazepam,clonazepam,drug:trazodone,trazodone,58.0,5,0.048903878583473864
drug:clonazepam,clonazepam,drug:loratadine,loratadine,10.0,1,0.43478260869565216
drug:clonazepam,clonazepam,drug:apixaban,apixaban,23.0,2,0.043151969981238276
drug:clonazepam,clonazepam,drug:clonidine,clonidine,11.0,1,0.4782608695652174
drug:clonazepam,clonazepam,drug:duloxetine,duloxetine,11.0,1,0.3333333333333333
drug:clonazepam,clonazepam,drug:mirtazapine,mirtazapine,11.0,1,0.3333333333333333
drug:clonazepam,clonazepam,drug:montelukast,montelukast,24.0,2,0.6666666666666666
drug:clonazepam,clonazepam,drug:rivaroxaban,rivaroxaban,11.0,1,0.4782608695652174
drug:clonazepam,clonazepam,drug:carvedilol,carvedilol,10.0,1,0.01949317738791423
drug:clonazepam,clonazepam,drug:alprazolam,alprazolam,12.0,1,0.5217391304347826
drug:clonazepam,clonazepam,drug:tramadol,tramadol,10.0,1,0.30303030303030304
drug:clonazepam,clonazepam,drug:atenolol,atenolol,10.0,1,0.4
drug:clonazepam,clonazepam,drug:valsartan,valsartan,10.0,1,0.2857142857142857
drug:clonazepam,clonazepam,drug:ezetimibe,ezetimibe,10.0,1,0.43478260869565216
drug:clonazepam,clonazepam,drug:hydrochlorothiazide,hydrochlorothiazide,10.0,1,0.43478260869565216
drug:clonazepam,clonazepam,drug:citalopram,citalopram,10.0,1,0.30303030303030304
drug:trazodone,trazodone,drug:azithromycin,azithromycin,7636.0,741,0.0
drug:trazodone,trazodone,drug:mirtazapine,mirtazapine,43.0,4,0.03586321934945788
drug:trazodone,trazodone,drug:tamsulosin,tamsulosin,172.0,16,0.15074496056091147
drug:trazodone,trazodone,drug:apixaban,apixaban,2428.0,226,0.0
drug:trazodone,trazodone,drug:amlodipine,amlodipine,7353.0,686,0.0
drug:trazodone,trazodone,drug:carvedilol,carvedilol,2703.0,252,0.0
drug:trazodone,trazodone,drug:ferrous sulfate,ferrous sulfate,737.0,70,1.1717011128775834
drug:trazodone,trazodone,drug:cyanocobalamin,cyanocobalamin,80.0,8,0.06950477845351868
drug:trazodone,trazodone,drug:pravastatin,pravastatin,90.0,9,0.07819287576020852
drug:trazodone,trazodone,drug:finasteride,finasteride,90.0,8,0.07867132867132867
drug:trazodone,trazodone,drug:tramadol,tramadol,110.0,11,0.09725906277630415
drug:trazodone,trazodone,drug:cetirizine,cetirizine,1047.0,84,1.8208695652173914
drug:trazodone,trazodone,drug:methotrexate,methotrexate,1626.0,118,4.5418994413407825
drug:trazodone,trazodone,drug:sertraline,sertraline,136.0,11,0.11724137931034483
drug:trazodone,trazodone,drug:levetiracetam,levetiracetam,557.0,46,0.5157407407407407
drug:trazodone,trazodone,drug:loratadine,loratadine,30.0,3,0.02497918401332223
drug:trazodone,trazodone,drug:clonidine,clonidine,33.0,3,0.027522935779816515
drug:trazodone,trazodone,drug:duloxetine,duloxetine,33.0,3,0.02729528535980149
drug:trazodone,trazodone,drug:montelukast,montelukast,77.0,6,0.06519898391193904
drug:trazodone,trazodone,drug:rivaroxaban,rivaroxaban,33.0,3,0.027522935779816515
drug:trazodone,trazodone,drug:alprazolam,alprazolam,36.0,3,0.03007518796992481
drug:trazodone,trazodone,drug:valsartan,valsartan,34.0,3,0.028122415219189414
drug:trazodone,trazodone,drug:benzonatate,benzonatate,447.0,44,0.5033783783783784
drug:trazodone,trazodone,drug:amitriptyline,amitriptyline,36.0,3,0.03007518796992481
drug:trazodone,trazodone,drug:atenolol,atenolol,24.0,2,0.019851116625310174
drug:trazodone,trazodone,drug:ezetimibe,ezetimibe,20.0,2,0.016515276630883566
drug:trazodone,trazodone,drug:hydrochlorothiazide,hydrochlorothiazide,20.0,2,0.016515276630883566
drug:trazodone,trazodone,drug:citalopram,citalopram,20.0,2,0.01638001638001638
drug:levetiracetam,levetiracetam,drug:cetirizine,cetirizine,3166.0,280,0.0
drug:levetiracetam,levetiracetam,drug:methotrexate,methotrexate,4860.0,416,0.0
drug:levetiracetam,levetiracetam,drug:sertraline,sertraline,430.0,38,7.049180327868853
drug:levetiracetam,levetiracetam,drug:amlodipine,amlodipine,1358.0,118,14.0
drug:levetiracetam,levetiracetam,drug:loratadine,loratadine,100.0,10,0.3067484662576687
drug:levetiracetam,levetiracetam,drug:apixaban,apixaban,222.0,20,0.30536451169188444
drug:levetiracetam,levetiracetam,drug:clonidine,clonidine,108.0,10,0.3385579937304075
drug:levetiracetam,levetiracetam,drug:duloxetine,duloxetine,108.0,10,0.3282674772036474
drug:levetiracetam,levetiracetam,drug:mirtazapine,mirtazapine,108.0,10,0.3282674772036474
drug:levetiracetam,levetiracetam,drug:montelukast,montelukast,230.0,20,1.031390134529148
drug:levetiracetam,levetiracetam,drug:rivaroxaban,rivaroxaban,108.0,10,0.3385579937304075
drug:levetiracetam,levetiracetam,drug:carvedilol,carvedilol,100.0,10,0.12254901960784313
drug:levetiracetam,levetiracetam,drug:alprazolam,alprazolam,114.0,10,0.3630573248407643
drug:levetiracetam,levetiracetam,drug:tramadol,tramadol,100.0,10,0.2976190476190476
drug:levetiracetam,levetiracetam,drug:atenolol,atenolol,92.0,8,0.27380952380952384
drug:levetiracetam,levetiracetam,drug:valsartan,valsartan,92.0,8,0.2658959537572254
drug:levetiracetam,levetiracetam,drug:ezetimibe,ezetimibe,80.0,8,0.23121387283236994
drug:levetiracetam,levetiracetam,drug:hydrochlorothiazide,hydrochlorothiazide,80.0,8,0.23121387283236994
drug:levetiracetam,levetiracetam,drug:citalopram,citalopram,80.0,8,0.2247191011235955
drug:azithromycin,azithromycin,drug:mirtazapine,mirtazapine,370.0,37,0.1329500538986705
drug:azithromycin,azithromycin,drug:tamsulosin,tamsulosin,370.0,37,0.1296426068675543
drug:azithromycin,azithromycin,drug:benzonatate,benzonatate,3478.0,331,0.0
drug:azithromycin,azithromycin,drug:amlodipine,amlodipine,938.0,92,0.2901330034024126
drug:cetirizine,cetirizine,drug:montelukast,montelukast,668.0,57,0.0
drug:cetirizine,cetirizine,drug:methotrexate,methotrexate,9566.0,784,0.0
drug:cetirizine,cetirizine,drug:sertraline,sertraline,966.0,84,0.0
drug:cetirizine,cetirizine,drug:amlodipine,amlodipine,3611.0,308,0.0
drug:cetirizine,cetirizine,drug:loratadine,loratadine,280.0,28,2.1374045801526718
drug:cetirizine,cetirizine,drug:apixaban,apixaban,624.0,56,2.0129032258064514
drug:cetirizine,cetirizine,drug:clonidine,clonidine,304.0,28,2.814814814814815
drug:cetirizine,cetirizine,drug:duloxetine,duloxetine,304.0,28,2.5762711864406778
drug:cetirizine,cetirizine,drug:mirtazapine,mirtazapine,304.0,28,2.5762711864406778
drug:cetirizine,cetirizine,drug:rivaroxaban,rivaroxaban,304.0,28,2.814814814814815
drug:cetirizine,cetirizine,drug:carvedilol,carvedilol,280.0,28,0.45088566827697263
drug:cetirizine,cetirizine,drug:alprazolam,alprazolam,320.0,28,3.4408602150537635
drug:cetirizine,cetirizine,drug:tramadol,tramadol,280.0,28,1.9858156028368794
drug:methotrexate,methotrexate,drug:sertraline,sertraline,1213.0,101,0.0
drug:methotrexate,methotrexate,drug:amlodipine,amlodipine,4147.0,325,0.0
drug:methotrexate,methotrexate,drug:loratadine,loratadine,280.0,28,0.5679513184584178
drug:methotrexate,methotrexate,drug:apixaban,apixaban,628.0,56,0.9401197604790419
drug:methotrexate,methotrexate,drug:clonidine,clonidine,304.0,28,0.6468085106382979
drug:methotrexate,methotrexate,drug:duloxetine,duloxetine,304.0,28,0.6333333333333333
drug:methotrexate,methotrexate,drug:mirtazapine,mirtazapine,304.0,28,0.6333333333333333
drug:methotrexate,methotrexate,drug:montelukast,montelukast,697.0,56,6.766990291262136
drug:methotrexate,methotrexate,drug:rivaroxaban,rivaroxaban,304.0,28,0.6468085106382979
drug:methotrexate,methotrexate,drug:carvedilol,carvedilol,280.0,28,0.28484231943031535
drug:methotrexate,methotrexate,drug:alprazolam,alprazolam,324.0,28,0.7184035476718403
drug:methotrexate,methotrexate,drug:tramadol,tramadol,280.0,28,0.5566600397614314
drug:methotrexate,methotrexate,drug:atenolol,atenolol,194.0,17,0.33390705679862304
drug:methotrexate,methotrexate,drug:valsartan,valsartan,194.0,17,0.32825719120135366
drug:methotrexate,methotrexate,drug:ezetimibe,ezetimibe,170.0,17,0.28192371475953565
drug:methotrexate,methotrexate,drug:hydrochlorothiazide,hydrochlorothiazide,170.0,17,0.28192371475953565
drug:methotrexate,methotrexate,drug:citalopram,citalopram,170.0,17,0.27732463295269166
drug:amlodipine,amlodipine,drug:apixaban,apixaban,8865.0,812,0.0
drug:amlodipine,amlodipine,drug:tamsulosin,tamsulosin,713.0,65,1.7057416267942584
drug:amlodipine,amlodipine,drug:carvedilol,carvedilol,8799.0,796,0.0
drug:amlodipine,amlodipine,drug:ferrous sulfate,ferrous sulfate,2624.0,246,0.0
drug:amlodipine,amlodipine,drug:cyanocobalamin,cyanocobalamin,290.0,29,0.3820816864295125
drug:amlodipine,amlodipine,drug:pravastatin,pravastatin,320.0,32,0.4330175913396482
drug:amlodipine,amlodipine,drug:finasteride,finasteride,335.0,29,0.46722454672245467
drug:amlodipine,amlodipine,drug:tramadol,tramadol,400.0,40,0.6069802731411229
drug:amlodipine,amlodipine,drug:paroxetine,paroxetine,10.0,1,0.009624639076034648
drug:amlodipine,amlodipine,drug:pregabalin,pregabalin,12.0,1,0.011527377521613832
drug:amlodipine,amlodipine,drug:sertraline,sertraline,400.0,34,0.5602240896358543
drug:amlodipine,amlodipine,drug:loratadine,loratadine,110.0,11,0.11714589989350373
drug:amlodipine,amlodipine,drug:clonidine,clonidine,119.0,11,0.12781954887218044
drug:amlodipine,amlodipine,drug:duloxetine,duloxetine,119.0,11,0.12646121147715197
drug:amlodipine,amlodipine,drug:mirtazapine,mirtazapine,119.0,11,0.12646121147715197
drug:amlodipine,amlodipine,drug:montelukast,montelukast,263.0,22,0.3234932349323493
drug:amlodipine,amlodipine,drug:rivaroxaban,rivaroxaban,119.0,11,0.12781954887218044
drug:amlodipine,amlodipine,drug:alprazolam,alprazolam,126.0,11,0.1362162162162162
drug:amlodipine,amlodipine,drug:valsartan,valsartan,42.0,4,0.04121687929342493
drug:amlodipine,amlodipine,drug:benzonatate,benzonatate,40.0,4,0.03593890386343217
drug:amlodipine,amlodipine,drug:amitriptyline,amitriptyline,12.0,1,0.011549566891241578
drug:amlodipine,amlodipine,drug:atenolol,atenolol,12.0,1,0.011549566891241578
drug:amlodipine,amlodipine,drug:ezetimibe,ezetimibe,10.0,1,0.009624639076034648
drug:amlodipine,amlodipine,drug:hydrochlorothiazide,hydrochlorothiazide,10.0,1,0.009624639076034648
drug:amlodipine,amlodipine,drug:citalopram,citalopram,10.0,1,0.009532888465204958
drug:sertraline,sertraline,drug:buspirone,buspirone,10.0,1,0.13157894736842105
drug:sertraline,sertraline,drug:hydroxyzine,hydroxyzine,10.0,1,0.11764705882352941
drug:sertraline,sertraline,drug:loratadine,loratadine,30.0,3,0.5454545454545454
drug:sertraline,sertraline,drug:apixaban,apixaban,66.0,6,0.12177121771217712
drug:sertraline,sertraline,drug:clonidine,clonidine,32.0,3,0.5925925925925926
drug:sertraline,sertraline,drug:duloxetine,duloxetine,32.0,3,0.5
drug:sertraline,sertraline,drug:mirtazapine,mirtazapine,32.0,3,0.5
drug:sertraline,sertraline,drug:montelukast,montelukast,71.0,6,1.7317073170731707
drug:sertraline,sertraline,drug:rivaroxaban,rivaroxaban,32.0,3,0.5925925925925926
drug:sertraline,sertraline,drug:carvedilol,carvedilol,30.0,3,0.05504587155963303
drug:sertraline,sertraline,drug:alprazolam,alprazolam,34.0,3,0.6415094339622641
drug:sertraline,sertraline,drug:tramadol,tramadol,30.0,3,0.46153846153846156
drug:sertraline,sertraline,drug:atenolol,atenolol,12.0,1,0.16
drug:sertraline,sertraline,drug:valsartan,valsartan,12.0,1,0.1411764705882353
drug:sertraline,sertraline,drug:ezetimibe,ezetimibe,10.0,1,0.13333333333333333
drug:sertraline,sertraline,drug:hydrochlorothiazide,hydrochlorothiazide,10.0,1,0.13333333333333333
drug:sertraline,sertraline,drug:citalopram,citalopram,10.0,1,0.11764705882352941
drug:atenolol,atenolol,drug:valsartan,valsartan,12.0,1,0.5454545454545454
drug:atenolol,atenolol,drug:ezetimibe,ezetimibe,10.0,1,0.8333333333333334
drug:atenolol,atenolol,drug:hydrochlorothiazide,hydrochlorothiazide,10.0,1,0.8333333333333334
drug:atenolol,atenolol,drug:citalopram,citalopram,10.0,1,0.45454545454545453
drug:naproxen,naproxen,drug:cephalexin,cephalexin,370.0,36,0.0
drug:carvedilol,carvedilol,drug:apixaban,apixaban,7754.0,702,0.0
drug:carvedilol,carvedilol,drug:tamsulosin,tamsulosin,364.0,31,1.5964912280701755
drug:carvedilol,carvedilol,drug:ferrous sulfate,ferrous sulfate,2267.0,210,0.0
drug:carvedilol,carvedilol,drug:cyanocobalamin,cyanocobalamin,260.0,26,1.04
drug:carvedilol,carvedilol,drug:pravastatin,pravastatin,280.0,28,1.1666666666666667
drug:carvedilol,carvedilol,drug:finasteride,finasteride,306.0,26,1.4782608695652173
drug:carvedilol,carvedilol,drug:tramadol,tramadol,270.0,27,1.08
drug:carvedilol,carvedilol,drug:paroxetine,paroxetine,10.0,1,0.02
drug:carvedilol,carvedilol,drug:loratadine,loratadine,10.0,1,0.02
drug:carvedilol,carvedilol,drug:clonidine,clonidine,10.0,1,0.01996007984031936
drug:carvedilol,carvedilol,drug:duloxetine,duloxetine,10.0,1,0.019569471624266144
drug:carvedilol,carvedilol,drug:mirtazapine,mirtazapine,10.0,1,0.019569471624266144
drug:carvedilol,carvedilol,drug:montelukast,montelukast,20.0,2,0.03868471953578337
drug:carvedilol,carvedilol,drug:rivaroxaban,rivaroxaban,10.0,1,0.01996007984031936
drug:carvedilol,carvedilol,drug:alprazolam,alprazolam,10.0,1,0.0199203187250996
drug:carvedilol,carvedilol,drug:valsartan,valsartan,20.0,2,0.0398406374501992
drug:apixaban,apixaban,drug:tamsulosin,tamsulosin,432.0,38,2.238341968911917
drug:apixaban,apixaban,drug:ferrous sulfate,ferrous sulfate,2228.0,208,0.0
drug:apixaban,apixaban,drug:cyanocobalamin,cyanocobalamin,260.0,26,0.9187279151943463
drug:apixaban,apixaban,drug:pravastatin,pravastatin,260.0,26,0.8873720136518771
drug:apixaban,apixaban,drug:finasteride,finasteride,302.0,26,1.2377049180327868
drug:apixaban,apixaban,drug:tramadol,tramadol,280.0,28,1.0256410256410255
drug:apixaban,apixaban,drug:loratadine,loratadine,20.0,2,0.03824091778202677
drug:apixaban,apixaban,drug:clonidine,clonidine,22.0,2,0.0421455938697318
drug:apixaban,apixaban,drug:duloxetine,duloxetine,22.0,2,0.041353383458646614
drug:apixaban,apixaban,drug:mirtazapine,mirtazapine,22.0,2,0.041353383458646614
drug:apixaban,apixaban,drug:montelukast,montelukast,45.0,4,0.08571428571428572
drug:apixaban,apixaban,drug:rivaroxaban,rivaroxaban,22.0,2,0.0421455938697318
drug:apixaban,apixaban,drug:alprazolam,alprazolam,23.0,2,0.044061302681992334
drug:pravastatin,pravastatin,drug:ferrous sulfate,ferrous sulfate,90.0,9,1.2
drug:pravastatin,pravastatin,drug:cyanocobalamin,cyanocobalamin,10.0,1,0.5
drug:pravastatin,pravastatin,drug:tamsulosin,tamsulosin,10.0,1,0.09803921568627451
drug:pravastatin,pravastatin,drug:finasteride,finasteride,10.0,1,0.43478260869565216
drug:pravastatin,pravastatin,drug:tramadol,tramadol,10.0,1,0.3333333333333333
drug:pravastatin,pravastatin,drug:valsartan,valsartan,10.0,1,0.3125
drug:tamsulosin,tamsulosin,drug:mirtazapine,mirtazapine,10.0,1,0.0970873786407767
drug:tamsulosin,tamsulosin,drug:ferrous sulfate,ferrous sulfate,131.0,12,1.2358490566037736
drug:tamsulosin,tamsulosin,drug:cyanocobalamin,cyanocobalamin,10.0,1,0.10869565217391304
drug:tamsulosin,tamsulosin,drug:finasteride,finasteride,13.0,1,0.14130434782608695
drug:tamsulosin,tamsulosin,drug:tramadol,tramadol,10.0,1,0.09803921568627451
drug:valsartan,valsartan,drug:ferrous sulfate,ferrous sulfate,10.0,1,0.06369426751592357
drug:valsartan,valsartan,drug:ezetimibe,ezetimibe,10.0,1,0.45454545454545453
drug:valsartan,valsartan,drug:hydrochlorothiazide,hydrochlorothiazide,10.0,1,0.45454545454545453
drug:valsartan,valsartan,drug:citalopram,citalopram,10.0,1,0.3125
drug:ferrous sulfate,ferrous sulfate,drug:cyanocobalamin,cyanocobalamin,80.0,8,1.0666666666666667
drug:ferrous sulfate,ferrous sulfate,drug:finasteride,finasteride,90.0,8,1.3235294117647058
drug:ferrous sulfate,ferrous sulfate,drug:tramadol,tramadol,80.0,8,0.9411764705882353
drug:cyanocobalamin,cyanocobalamin,drug:finasteride,finasteride,10.0,1,0.7692307692307693
drug:cyanocobalamin,cyanocobalamin,drug:tramadol,tramadol,10.0,1,0.5
drug:ezetimibe,ezetimibe,drug:hydrochlorothiazide,hydrochlorothiazide,10.0,1,1.0
drug:ezetimibe,ezetimibe,drug:citalopram,citalopram,10.0,1,0.5
