drug_name,drug_id,disease_name,disease_id,pmid_count,total_articles
simvastatin,@CHEMICAL_Simvastatin,Carcinoma Non Small Cell Lung,@DISEASE_Carcinoma_Non_Small_Cell_Lung,10,14
simvastatin,@CHEMICAL_Simvastatin,Cerebrovascular Disorders,@DISEASE_Cerebrovascular_Disorders,10,15
simvastatin,@CHEMICAL_Simvastatin,Diabetic Nephropathies,@DISEASE_Diabetic_Nephropathies,10,15
simvastatin,@CHEMICAL_Simvastatin,Endometriosis,@DISEASE_Endometriosis,10,14
simvastatin,@CHEMICAL_Simvastatin,Hypertrophy Right Ventricular,@DISEASE_Hypertrophy_Right_Ventricular,10,15
simvastatin,@CHEMICAL_Simvastatin,Insulin Resistance,@DISEASE_Insulin_Resistance,10,28
simvastatin,@CHEMICAL_Simvastatin,Kidney Failure Chronic,@DISEASE_Kidney_Failure_Chronic,10,16
simvastatin,@CHEMICAL_Simvastatin,Necrosis,@DISEASE_Necrosis,10,31
simvastatin,@CHEMICAL_Simvastatin,Neurotoxicity Syndromes,@DISEASE_Neurotoxicity_Syndromes,10,18
simvastatin,@CHEMICAL_Simvastatin,Respiratory Distress Syndrome,@DISEASE_Respiratory_Distress_Syndrome,10,16
simvastatin,@CHEMICAL_Simvastatin,COVID 19,@DISEASE_COVID_19,10,14
simvastatin,@CHEMICAL_Simvastatin,Glioma,@DISEASE_Glioma,10,13
simvastatin,@CHEMICAL_Simvastatin,Hyperplasia,@DISEASE_Hyperplasia,10,17
simvastatin,@CHEMICAL_Simvastatin,Hypertension Portal,@DISEASE_Hypertension_Portal,10,15
simvastatin,@CHEMICAL_Simvastatin,Hypertrophy Left Ventricular,@DISEASE_Hypertrophy_Left_Ventricular,10,14
simvastatin,@CHEMICAL_Simvastatin,Liver Diseases,@DISEASE_Liver_Diseases,10,17
simvastatin,@CHEMICAL_Simvastatin,Malformations of Cortical Development Group I,@DISEASE_Malformations_of_Cortical_Development_Group_I,10,15
simvastatin,@CHEMICAL_Simvastatin,Vitiligo,@DISEASE_Vitiligo,10,13
simvastatin,@CHEMICAL_Simvastatin,Angina Unstable,@DISEASE_Angina_Unstable,10,14
simvastatin,@CHEMICAL_Simvastatin,Arrhythmias Cardiac,@DISEASE_Arrhythmias_Cardiac,10,12
simvastatin,@CHEMICAL_Simvastatin,Arthritis,@DISEASE_Arthritis,10,12
simvastatin,@CHEMICAL_Simvastatin,Glioblastoma,@DISEASE_Glioblastoma,10,12
simvastatin,@CHEMICAL_Simvastatin,Hyperglycemia,@DISEASE_Hyperglycemia,10,17
simvastatin,@CHEMICAL_Simvastatin,Spinal Cord Injuries,@DISEASE_Spinal_Cord_Injuries,10,12
simvastatin,@CHEMICAL_Simvastatin,Stomach Neoplasms,@DISEASE_Stomach_Neoplasms,10,13
simvastatin,@CHEMICAL_Simvastatin,Acute Kidney Injury,@DISEASE_Acute_Kidney_Injury,10,45
simvastatin,@CHEMICAL_Simvastatin,Adenocarcinoma,@DISEASE_Adenocarcinoma,10,12
simvastatin,@CHEMICAL_Simvastatin,Blood Coagulation Disorders,@DISEASE_Blood_Coagulation_Disorders,10,16
simvastatin,@CHEMICAL_Simvastatin,Coronary Restenosis,@DISEASE_Coronary_Restenosis,10,11
simvastatin,@CHEMICAL_Simvastatin,Dental Plaque,@DISEASE_Dental_Plaque,10,13
simvastatin,@CHEMICAL_Simvastatin,Gallstones,@DISEASE_Gallstones,10,12
simvastatin,@CHEMICAL_Simvastatin,Myocardial Stunning,@DISEASE_Myocardial_Stunning,10,13
simvastatin,@CHEMICAL_Simvastatin,Proteinuria,@DISEASE_Proteinuria,10,13
simvastatin,@CHEMICAL_Simvastatin,Schizophrenia,@DISEASE_Schizophrenia,10,11
simvastatin,@CHEMICAL_Simvastatin,Ventricular Dysfunction Left,@DISEASE_Ventricular_Dysfunction_Left,10,11
simvastatin,@CHEMICAL_Simvastatin,Aneurysm,@DISEASE_Aneurysm,10,13
simvastatin,@CHEMICAL_Simvastatin,Bacterial Infections,@DISEASE_Bacterial_Infections,10,10
simvastatin,@CHEMICAL_Simvastatin,Burns,@DISEASE_Burns,10,11
simvastatin,@CHEMICAL_Simvastatin,Carotid Stenosis,@DISEASE_Carotid_Stenosis,10,12
simvastatin,@CHEMICAL_Simvastatin,Erectile Dysfunction,@DISEASE_Erectile_Dysfunction,10,11
simvastatin,@CHEMICAL_Simvastatin,Hyperlipoproteinemias,@DISEASE_Hyperlipoproteinemias,10,10
simvastatin,@CHEMICAL_Simvastatin,Hypoglycemia,@DISEASE_Hypoglycemia,10,11
simvastatin,@CHEMICAL_Simvastatin,Ischemic Attack Transient,@DISEASE_Ischemic_Attack_Transient,10,10
simvastatin,@CHEMICAL_Simvastatin,Mental Disorders,@DISEASE_Mental_Disorders,10,17
simvastatin,@CHEMICAL_Simvastatin,Mitochondrial Diseases,@DISEASE_Mitochondrial_Diseases,10,30
simvastatin,@CHEMICAL_Simvastatin,Multiple Sclerosis Chronic Progressive,@DISEASE_Multiple_Sclerosis_Chronic_Progressive,10,10
simvastatin,@CHEMICAL_Simvastatin,Neointima,@DISEASE_Neointima,10,10
simvastatin,@CHEMICAL_Simvastatin,No Reflow Phenomenon,@DISEASE_No_Reflow_Phenomenon,10,10
simvastatin,@CHEMICAL_Simvastatin,Osteoarthritis,@DISEASE_Osteoarthritis,10,12
simvastatin,@CHEMICAL_Simvastatin,Ovarian Neoplasms,@DISEASE_Ovarian_Neoplasms,10,10
simvastatin,@CHEMICAL_Simvastatin,Peritonitis,@DISEASE_Peritonitis,10,10
simvastatin,@CHEMICAL_Simvastatin,Smith Lemli Opitz Syndrome,@DISEASE_Smith_Lemli_Opitz_Syndrome,10,10
simvastatin,@CHEMICAL_Simvastatin,Xanthomatosis,@DISEASE_Xanthomatosis,10,11
simvastatin,@CHEMICAL_Simvastatin,Alveolar Bone Loss,@DISEASE_Alveolar_Bone_Loss,9,9
simvastatin,@CHEMICAL_Simvastatin,Arterial Occlusive Diseases,@DISEASE_Arterial_Occlusive_Diseases,9,9
simvastatin,@CHEMICAL_Simvastatin,Bone Resorption,@DISEASE_Bone_Resorption,10,10
simvastatin,@CHEMICAL_Simvastatin,Colitis,@DISEASE_Colitis,10,11
simvastatin,@CHEMICAL_Simvastatin,Leiomyoma,@DISEASE_Leiomyoma,10,10
simvastatin,@CHEMICAL_Simvastatin,Leukemia Myeloid Acute,@DISEASE_Leukemia_Myeloid_Acute,9,9
simvastatin,@CHEMICAL_Simvastatin,Liver Cirrhosis Biliary,@DISEASE_Liver_Cirrhosis_Biliary,10,10
simvastatin,@CHEMICAL_Simvastatin,Muscular Diseases,@DISEASE_Muscular_Diseases,10,198
simvastatin,@CHEMICAL_Simvastatin,Nervous System Diseases,@DISEASE_Nervous_System_Diseases,10,16
simvastatin,@CHEMICAL_Simvastatin,Osteosarcoma,@DISEASE_Osteosarcoma,10,12
simvastatin,@CHEMICAL_Simvastatin,Pneumonia Lipid,@DISEASE_Pneumonia_Lipid,10,10
simvastatin,@CHEMICAL_Simvastatin,Prostatic Neoplasms Castration Resistant,@DISEASE_Prostatic_Neoplasms_Castration_Resistant,9,9
simvastatin,@CHEMICAL_Simvastatin,Renal Artery Obstruction,@DISEASE_Renal_Artery_Obstruction,10,10
simvastatin,@CHEMICAL_Simvastatin,Skin Diseases,@DISEASE_Skin_Diseases,10,11
simvastatin,@CHEMICAL_Simvastatin,Squamous Cell Carcinoma of Head and Neck,@DISEASE_Squamous_Cell_Carcinoma_of_Head_and_Neck,10,10
simvastatin,@CHEMICAL_Simvastatin,143890,@DISEASE_143890,8,8
simvastatin,@CHEMICAL_Simvastatin,Angina Stable,@DISEASE_Angina_Stable,8,8
simvastatin,@CHEMICAL_Simvastatin,Brain Damage Chronic,@DISEASE_Brain_Damage_Chronic,8,8
simvastatin,@CHEMICAL_Simvastatin,Carcinoma Renal Cell,@DISEASE_Carcinoma_Renal_Cell,9,9
simvastatin,@CHEMICAL_Simvastatin,Glomerulonephritis,@DISEASE_Glomerulonephritis,8,8
simvastatin,@CHEMICAL_Simvastatin,Idiopathic Noncirrhotic Portal Hypertension,@DISEASE_Idiopathic_Noncirrhotic_Portal_Hypertension,9,9
simvastatin,@CHEMICAL_Simvastatin,Intervertebral Disc Degeneration,@DISEASE_Intervertebral_Disc_Degeneration,8,8
simvastatin,@CHEMICAL_Simvastatin,Leukemia,@DISEASE_Leukemia,10,10
simvastatin,@CHEMICAL_Simvastatin,Leukemia Lymphocytic Chronic B Cell,@DISEASE_Leukemia_Lymphocytic_Chronic_B_Cell,8,8
simvastatin,@CHEMICAL_Simvastatin,Mevalonate Kinase Deficiency,@DISEASE_Mevalonate_Kinase_Deficiency,10,10
simvastatin,@CHEMICAL_Simvastatin,Microvascular Angina,@DISEASE_Microvascular_Angina,9,9
simvastatin,@CHEMICAL_Simvastatin,Neuralgia,@DISEASE_Neuralgia,9,9
simvastatin,@CHEMICAL_Simvastatin,Neuroblastoma,@DISEASE_Neuroblastoma,10,10
simvastatin,@CHEMICAL_Simvastatin,Pancreatitis,@DISEASE_Pancreatitis,10,29
simvastatin,@CHEMICAL_Simvastatin,Prostatitis,@DISEASE_Prostatitis,10,10
simvastatin,@CHEMICAL_Simvastatin,Psoriasis,@DISEASE_Psoriasis,9,9
simvastatin,@CHEMICAL_Simvastatin,Pulmonary Fibrosis,@DISEASE_Pulmonary_Fibrosis,8,8
simvastatin,@CHEMICAL_Simvastatin,Rupture,@DISEASE_Rupture,10,11
simvastatin,@CHEMICAL_Simvastatin,Scleroderma Systemic,@DISEASE_Scleroderma_Systemic,8,8
simvastatin,@CHEMICAL_Simvastatin,Varicose Veins,@DISEASE_Varicose_Veins,8,8
simvastatin,@CHEMICAL_Simvastatin,Vascular Remodeling,@DISEASE_Vascular_Remodeling,8,8
simvastatin,@CHEMICAL_Simvastatin,Weight Loss,@DISEASE_Weight_Loss,10,10
simvastatin,@CHEMICAL_Simvastatin,150699,@DISEASE_150699,9,9
simvastatin,@CHEMICAL_simvastatin_acid,Atherosclerosis,@DISEASE_Atherosclerosis,1,1
simvastatin,@CHEMICAL_simvastatin_acid,Bone Diseases,@DISEASE_Bone_Diseases,1,1
simvastatin,@CHEMICAL_simvastatin_acid,Neoplasms,@DISEASE_Neoplasms,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Aortic Valve Stenosis,@DISEASE_Aortic_Valve_Stenosis,10,69
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Hypercholesterolemia,@DISEASE_Hypercholesterolemia,10,13
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Cardiovascular Diseases,@DISEASE_Cardiovascular_Diseases,10,13
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Alopecia Areata,@DISEASE_Alopecia_Areata,7,7
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Acute Coronary Syndrome,@DISEASE_Acute_Coronary_Syndrome,6,6
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Hyperlipidemias,@DISEASE_Hyperlipidemias,5,5
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Hyperlipoproteinemia Type II,@DISEASE_Hyperlipoproteinemia_Type_II,5,5
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Renal Insufficiency Chronic,@DISEASE_Renal_Insufficiency_Chronic,5,5
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Coronary Disease,@DISEASE_Coronary_Disease,3,3
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Inflammation,@DISEASE_Inflammation,5,5
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Metabolic Syndrome,@DISEASE_Metabolic_Syndrome,4,4
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Alopecia,@DISEASE_Alopecia,2,2
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Alopecia universalis,@DISEASE_Alopecia_universalis,2,2
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Atherosclerosis,@DISEASE_Atherosclerosis,3,3
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Constriction Pathologic,@DISEASE_Constriction_Pathologic,3,3
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Diabetes Mellitus,@DISEASE_Diabetes_Mellitus,6,6
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,2,2
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Myocardial Infarction,@DISEASE_Myocardial_Infarction,3,3
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Stroke,@DISEASE_Stroke,2,2
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,143890,@DISEASE_143890,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Alopecia Areata 1,@DISEASE_Alopecia_Areata_1,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Angina Unstable,@DISEASE_Angina_Unstable,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Atrial Fibrillation,@DISEASE_Atrial_Fibrillation,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Brain Ischemia,@DISEASE_Brain_Ischemia,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Cerebral Hemorrhage,@DISEASE_Cerebral_Hemorrhage,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Cerebral Infarction,@DISEASE_Cerebral_Infarction,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Coronary Aneurysm,@DISEASE_Coronary_Aneurysm,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Coronary Artery Disease,@DISEASE_Coronary_Artery_Disease,2,2
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Death,@DISEASE_Death,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Dyslipidemias,@DISEASE_Dyslipidemias,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Ectodermal Dysplasia,@DISEASE_Ectodermal_Dysplasia,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Epilepsy Tonic Clonic,@DISEASE_Epilepsy_Tonic_Clonic,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Epileptic Syndromes,@DISEASE_Epileptic_Syndromes,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Hyperlipidemia Familial Combined,@DISEASE_Hyperlipidemia_Familial_Combined,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Hyperplasia,@DISEASE_Hyperplasia,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Hypoalphalipoproteinemias,@DISEASE_Hypoalphalipoproteinemias,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Infarction,@DISEASE_Infarction,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Keratosis Follicularis Spinulosa Decalvans X Linked,@DISEASE_Keratosis_Follicularis_Spinulosa_Decalvans_X_Linked,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Muscular Atrophy,@DISEASE_Muscular_Atrophy,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Neointima,@DISEASE_Neointima,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Nerve Degeneration,@DISEASE_Nerve_Degeneration,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Obesity Metabolically Benign,@DISEASE_Obesity_Metabolically_Benign,1,1
simvastatin,@CHEMICAL_Ezetimibe_Simvastatin_Drug_Combination,Spinal Cord Injuries,@DISEASE_Spinal_Cord_Injuries,1,1
simvastatin,@CHEMICAL_simvastatin_hydroxyacid,Bronchiectasis,@DISEASE_Bronchiectasis,1,1
lisinopril,@CHEMICAL_Lisinopril,Hypertension,@DISEASE_Hypertension,10,655
lisinopril,@CHEMICAL_Lisinopril,Heart Failure,@DISEASE_Heart_Failure,10,175
lisinopril,@CHEMICAL_Lisinopril,Essential Hypertension,@DISEASE_Essential_Hypertension,10,123
lisinopril,@CHEMICAL_Lisinopril,Proteinuria,@DISEASE_Proteinuria,10,100
lisinopril,@CHEMICAL_Lisinopril,Kidney Diseases,@DISEASE_Kidney_Diseases,10,86
lisinopril,@CHEMICAL_Lisinopril,Myocardial Infarction,@DISEASE_Myocardial_Infarction,10,77
lisinopril,@CHEMICAL_Lisinopril,Diabetes Mellitus,@DISEASE_Diabetes_Mellitus,10,58
lisinopril,@CHEMICAL_Lisinopril,Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,10,49
lisinopril,@CHEMICAL_Lisinopril,Hypertrophy Left Ventricular,@DISEASE_Hypertrophy_Left_Ventricular,10,45
lisinopril,@CHEMICAL_Lisinopril,Diabetic Nephropathies,@DISEASE_Diabetic_Nephropathies,10,36
lisinopril,@CHEMICAL_Lisinopril,Cardiovascular Diseases,@DISEASE_Cardiovascular_Diseases,10,47
lisinopril,@CHEMICAL_Lisinopril,Pulmonary Arterial Hypertension,@DISEASE_Pulmonary_Arterial_Hypertension,10,32
lisinopril,@CHEMICAL_Lisinopril,Fibrosis,@DISEASE_Fibrosis,10,31
lisinopril,@CHEMICAL_Lisinopril,Hypotension,@DISEASE_Hypotension,10,83
lisinopril,@CHEMICAL_Lisinopril,Ventricular Dysfunction Left,@DISEASE_Ventricular_Dysfunction_Left,10,26
lisinopril,@CHEMICAL_Lisinopril,Diabetes Mellitus Type 1,@DISEASE_Diabetes_Mellitus_Type_1,10,26
lisinopril,@CHEMICAL_Lisinopril,Albuminuria,@DISEASE_Albuminuria,10,25
lisinopril,@CHEMICAL_Lisinopril,Renal Insufficiency Chronic,@DISEASE_Renal_Insufficiency_Chronic,10,23
lisinopril,@CHEMICAL_Lisinopril,Renal Insufficiency,@DISEASE_Renal_Insufficiency,10,30
lisinopril,@CHEMICAL_Lisinopril,Death,@DISEASE_Death,10,22
lisinopril,@CHEMICAL_Lisinopril,Migraine Disorders,@DISEASE_Migraine_Disorders,10,20
lisinopril,@CHEMICAL_Lisinopril,Coronary Disease,@DISEASE_Coronary_Disease,10,19
lisinopril,@CHEMICAL_Lisinopril,Pressure Ulcer,@DISEASE_Pressure_Ulcer,10,18
lisinopril,@CHEMICAL_Lisinopril,Inflammation,@DISEASE_Inflammation,10,23
lisinopril,@CHEMICAL_Lisinopril,Stroke,@DISEASE_Stroke,10,35
lisinopril,@CHEMICAL_Lisinopril,Glomerulonephritis,@DISEASE_Glomerulonephritis,10,15
lisinopril,@CHEMICAL_Lisinopril,Heart Diseases,@DISEASE_Heart_Diseases,10,17
lisinopril,@CHEMICAL_Lisinopril,Hypertrophy,@DISEASE_Hypertrophy,10,13
lisinopril,@CHEMICAL_Lisinopril,Dyspnea,@DISEASE_Dyspnea,10,11
lisinopril,@CHEMICAL_Lisinopril,Hypertension Renovascular,@DISEASE_Hypertension_Renovascular,10,11
lisinopril,@CHEMICAL_Lisinopril,Kidney Failure Chronic,@DISEASE_Kidney_Failure_Chronic,10,11
lisinopril,@CHEMICAL_Lisinopril,Cardiomegaly,@DISEASE_Cardiomegaly,10,11
lisinopril,@CHEMICAL_Lisinopril,Glomerulosclerosis Focal Segmental,@DISEASE_Glomerulosclerosis_Focal_Segmental,10,10
lisinopril,@CHEMICAL_Lisinopril,Heart Murmurs,@DISEASE_Heart_Murmurs,10,10
lisinopril,@CHEMICAL_Lisinopril,Obesity,@DISEASE_Obesity,10,10
lisinopril,@CHEMICAL_Lisinopril,Coronary Artery Disease,@DISEASE_Coronary_Artery_Disease,10,10
lisinopril,@CHEMICAL_Lisinopril,Glomerulonephritis Membranous,@DISEASE_Glomerulonephritis_Membranous,9,9
lisinopril,@CHEMICAL_Lisinopril,Infarction,@DISEASE_Infarction,10,10
lisinopril,@CHEMICAL_Lisinopril,Metabolic Syndrome,@DISEASE_Metabolic_Syndrome,9,9
lisinopril,@CHEMICAL_Lisinopril,Vascular Diseases,@DISEASE_Vascular_Diseases,10,10
lisinopril,@CHEMICAL_Lisinopril,Atrial Fibrillation,@DISEASE_Atrial_Fibrillation,9,9
lisinopril,@CHEMICAL_Lisinopril,Cough,@DISEASE_Cough,10,68
lisinopril,@CHEMICAL_Lisinopril,Hematologic Diseases,@DISEASE_Hematologic_Diseases,8,8
lisinopril,@CHEMICAL_Lisinopril,Hypertensive Retinopathy,@DISEASE_Hypertensive_Retinopathy,8,8
lisinopril,@CHEMICAL_Lisinopril,Ischemia,@DISEASE_Ischemia,8,8
lisinopril,@CHEMICAL_Lisinopril,Muscular Dystrophy Duchenne,@DISEASE_Muscular_Dystrophy_Duchenne,8,8
lisinopril,@CHEMICAL_Lisinopril,Nephrotic Syndrome,@DISEASE_Nephrotic_Syndrome,8,8
lisinopril,@CHEMICAL_Lisinopril,Ventricular Fibrillation,@DISEASE_Ventricular_Fibrillation,8,8
lisinopril,@CHEMICAL_Lisinopril,Cardiomyopathies,@DISEASE_Cardiomyopathies,9,9
lisinopril,@CHEMICAL_Lisinopril,Cardiotoxicity,@DISEASE_Cardiotoxicity,7,7
lisinopril,@CHEMICAL_Lisinopril,Chest Pain,@DISEASE_Chest_Pain,8,8
lisinopril,@CHEMICAL_Lisinopril,Glomerulonephritis IGA,@DISEASE_Glomerulonephritis_IGA,7,7
lisinopril,@CHEMICAL_Lisinopril,Headache,@DISEASE_Headache,10,16
lisinopril,@CHEMICAL_Lisinopril,Renal Artery Obstruction,@DISEASE_Renal_Artery_Obstruction,8,8
lisinopril,@CHEMICAL_Lisinopril,Reperfusion Injury,@DISEASE_Reperfusion_Injury,7,7
lisinopril,@CHEMICAL_Lisinopril,Takotsubo Cardiomyopathy,@DISEASE_Takotsubo_Cardiomyopathy,7,7
lisinopril,@CHEMICAL_Lisinopril,Ventricular Remodeling,@DISEASE_Ventricular_Remodeling,10,10
lisinopril,@CHEMICAL_Lisinopril,COVID 19,@DISEASE_COVID_19,7,7
lisinopril,@CHEMICAL_Lisinopril,Edema,@DISEASE_Edema,10,16
lisinopril,@CHEMICAL_Lisinopril,Hyperglycemia,@DISEASE_Hyperglycemia,6,6
lisinopril,@CHEMICAL_Lisinopril,Isolated Systolic Hypertension,@DISEASE_Isolated_Systolic_Hypertension,6,6
lisinopril,@CHEMICAL_Lisinopril,Liver Cirrhosis,@DISEASE_Liver_Cirrhosis,6,6
lisinopril,@CHEMICAL_Lisinopril,Mitral Valve Insufficiency,@DISEASE_Mitral_Valve_Insufficiency,6,6
lisinopril,@CHEMICAL_Lisinopril,Polycystic Kidney Autosomal Dominant,@DISEASE_Polycystic_Kidney_Autosomal_Dominant,6,6
lisinopril,@CHEMICAL_Lisinopril,Chemical and Drug Induced Liver Injury,@DISEASE_Chemical_and_Drug_Induced_Liver_Injury,10,14
lisinopril,@CHEMICAL_Lisinopril,Fatigue,@DISEASE_Fatigue,9,9
lisinopril,@CHEMICAL_Lisinopril,Hypertension Diastolic Resistance to,@DISEASE_Hypertension_Diastolic_Resistance_to,5,5
lisinopril,@CHEMICAL_Lisinopril,Radiation Injuries,@DISEASE_Radiation_Injuries,5,5
lisinopril,@CHEMICAL_Lisinopril,Tachycardia Ventricular,@DISEASE_Tachycardia_Ventricular,5,5
lisinopril,@CHEMICAL_Lisinopril,Acute Kidney Injury,@DISEASE_Acute_Kidney_Injury,10,22
lisinopril,@CHEMICAL_Lisinopril,Adrenal Insufficiency,@DISEASE_Adrenal_Insufficiency,5,5
lisinopril,@CHEMICAL_Lisinopril,Anxiety,@DISEASE_Anxiety,4,4
lisinopril,@CHEMICAL_Lisinopril,Bradycardia,@DISEASE_Bradycardia,8,8
lisinopril,@CHEMICAL_Lisinopril,Brain Ischemia,@DISEASE_Brain_Ischemia,4,4
lisinopril,@CHEMICAL_Lisinopril,Breast Neoplasms,@DISEASE_Breast_Neoplasms,4,4
lisinopril,@CHEMICAL_Lisinopril,Bundle Branch Block,@DISEASE_Bundle_Branch_Block,4,4
lisinopril,@CHEMICAL_Lisinopril,Cardiomyopathy Dilated with Left Ventricular Noncompaction,@DISEASE_Cardiomyopathy_Dilated_with_Left_Ventricular_Noncompaction,4,4
lisinopril,@CHEMICAL_Lisinopril,Cognition Disorders,@DISEASE_Cognition_Disorders,5,5
lisinopril,@CHEMICAL_Lisinopril,Coronary Occlusion,@DISEASE_Coronary_Occlusion,4,4
lisinopril,@CHEMICAL_Lisinopril,Diabetic Neuropathies,@DISEASE_Diabetic_Neuropathies,4,4
lisinopril,@CHEMICAL_Lisinopril,Essential Tremor,@DISEASE_Essential_Tremor,4,4
lisinopril,@CHEMICAL_Lisinopril,Glycosuria Renal,@DISEASE_Glycosuria_Renal,5,5
lisinopril,@CHEMICAL_Lisinopril,HIV Infections,@DISEASE_HIV_Infections,4,4
lisinopril,@CHEMICAL_Lisinopril,Neoplasms,@DISEASE_Neoplasms,9,9
lisinopril,@CHEMICAL_Lisinopril,Polycythemia,@DISEASE_Polycythemia,4,4
lisinopril,@CHEMICAL_Lisinopril,Wounds and Injuries,@DISEASE_Wounds_and_Injuries,4,4
lisinopril,@CHEMICAL_Lisinopril,603933,@DISEASE_603933,3,3
lisinopril,@CHEMICAL_Lisinopril,Acute Disease,@DISEASE_Acute_Disease,3,3
lisinopril,@CHEMICAL_Lisinopril,Acute Radiation Syndrome,@DISEASE_Acute_Radiation_Syndrome,3,3
lisinopril,@CHEMICAL_Lisinopril,Adenocarcinoma,@DISEASE_Adenocarcinoma,3,3
lisinopril,@CHEMICAL_Lisinopril,Alzheimer Disease,@DISEASE_Alzheimer_Disease,3,3
lisinopril,@CHEMICAL_Lisinopril,Atherosclerosis,@DISEASE_Atherosclerosis,3,3
lisinopril,@CHEMICAL_Lisinopril,Atrioventricular Block,@DISEASE_Atrioventricular_Block,3,3
lisinopril,@CHEMICAL_Lisinopril,Cardiomyopathy Dilated,@DISEASE_Cardiomyopathy_Dilated,3,3
lisinopril,@CHEMICAL_Lisinopril,Diabetic Angiopathies,@DISEASE_Diabetic_Angiopathies,3,3
lisinopril,@CHEMICAL_Lisinopril,Dyslipidemias,@DISEASE_Dyslipidemias,4,4
lisinopril,@CHEMICAL_Lisinopril,Fistula,@DISEASE_Fistula,3,3
lisinopril,@CHEMICAL_Lisinopril,Hemolytic Uremic Syndrome,@DISEASE_Hemolytic_Uremic_Syndrome,3,3
lisinopril,@CHEMICAL_Lisinopril,Hypercholesterolemia,@DISEASE_Hypercholesterolemia,4,4
lisinopril,@CHEMICAL_Lisinopril,Hyperlipidemias,@DISEASE_Hyperlipidemias,4,4
lisinopril,@CHEMICAL_Lisinopril,Hypertension Portal,@DISEASE_Hypertension_Portal,3,3
lisinopril,@CHEMICAL_Lisinopril,Hypertension Pulmonary,@DISEASE_Hypertension_Pulmonary,4,4
lisinopril,@CHEMICAL_Lisinopril,Hypertension Renal,@DISEASE_Hypertension_Renal,3,3
lisinopril,@CHEMICAL_Lisinopril,Myocardial Ischemia,@DISEASE_Myocardial_Ischemia,4,4
lisinopril,@CHEMICAL_Lisinopril,Myocarditis,@DISEASE_Myocarditis,3,3
