group,pmid,pub_year,drug_name_pt,drug_id_pt,disease_name_pt,disease_id_pt,pmid_count_pair,n_pairs_pmid,n_drugs_pmid,n_diseases_pmid,pmid_has_one_drug_multi_diseases,pmid_has_one_disease_multi_drugs,pt_pairs_json,row_id,title,abstract,annotator_id,pubtator_agree,pt_pair_agree_json,other_relations,other_drug_name,other_disease_name,other_disease_id,other_drug_free_text,other_disease_free_text
pmid_multi_rel,23471975,2013,Alendronate,@CHEMICAL_Alendronate,Femoral Fractures,@DISEASE_Femoral_Fractures,64,3,1,3,True,False,"[{""drug_name"": ""Alendronate"", ""drug_id"": ""@CHEMICAL_Alendronate"", ""disease_name"": ""Femoral Fractures"", ""disease_id"": ""@DISEASE_Femoral_Fractures"", ""pub_year"": 2013, ""pmid_count_pair"": 64}, {""drug_name"": ""Alendronate"", ""drug_id"": ""@CHEMICAL_Alendronate"", ""disease_name"": ""Fractures Compression"", ""disease_id"": ""@DISEASE_Fractures_Compression"", ""pub_year"": 2013, ""pmid_count_pair"": 13}, {""drug_name"": ""Alendronate"", ""drug_id"": ""@CHEMICAL_Alendronate"", ""disease_name"": ""Bisphosphonate Associated Osteonecrosis of the Jaw"", ""disease_id"": ""@DISEASE_Bisphosphonate_Associated_Osteonecrosis_of_the_Jaw"", ""pub_year"": 2013, ""pmid_count_pair"": 98}]",111,Atypical femoral fractures shortly after osteonecrosis of the jaw in a postmenopausal woman taking alendronate for osteoporosis.,"Bisphosphonates effectively increase bone mineral density and reduce fracture risk in patients with osteoporosis, but there are concerns about osteonecrosis of the jaw (ONJ) and atypical femoral fractures (AFFs) in the long-term users. So far both complications have not been reported as occurring simultaneously in an osteoporotic individual on oral alendronate. The aim of this study was to report a postmenopausal woman presenting with concomitant ONJ and AFF on oral alendronate treatment. SUBJECT, MEASURES, AND RESULT: The patient was a 63-year-old woman with a history of rheumatoid arthritis for 30 years and diabetes for 3 years. Spinal compression fractures at levels L3 and L4 were documented, and she took alendronate 70 mg weekly for 7 years. She is the first case whose dental periapical imaging and pelvic radiography documented her ONJ and AFF, which developed subsequently within 6 months. This case report supports the association of both ONJ and AFF with long-term oral bisphosphonate therapy.",,,,,,,,,
pmid_multi_rel,36443864,2022,Doxycycline,@CHEMICAL_Doxycycline,Ehrlichiosis,@DISEASE_Ehrlichiosis,100,5,1,5,True,False,"[{""drug_name"": ""Doxycycline"", ""drug_id"": ""@CHEMICAL_Doxycycline"", ""disease_name"": ""Ehrlichiosis"", ""disease_id"": ""@DISEASE_Ehrlichiosis"", ""pub_year"": 2022, ""pmid_count_pair"": 100}, {""drug_name"": ""Doxycycline"", ""drug_id"": ""@CHEMICAL_Doxycycline"", ""disease_name"": ""Rocky Mountain Spotted Fever"", ""disease_id"": ""@DISEASE_Rocky_Mountain_Spotted_Fever"", ""pub_year"": 2022, ""pmid_count_pair"": 58}, {""drug_name"": ""Doxycycline"", ""drug_id"": ""@CHEMICAL_Doxycycline"", ""disease_name"": ""Anaplasmosis"", ""disease_id"": ""@DISEASE_Anaplasmosis"", ""pub_year"": 2022, ""pmid_count_pair"": 56}, {""drug_name"": ""Doxycycline"", ""drug_id"": ""@CHEMICAL_Doxycycline"", ""disease_name"": ""Tick Bites"", ""disease_id"": ""@DISEASE_Tick_Bites"", ""pub_year"": 2022, ""pmid_count_pair"": 39}, {""drug_name"": ""Doxycycline"", ""drug_id"": ""@CHEMICAL_Doxycycline"", ""disease_name"": ""Tick Borne Diseases"", ""disease_id"": ""@DISEASE_Tick_Borne_Diseases"", ""pub_year"": 2022, ""pmid_count_pair"": 36}]",112,Dermatological manifestations of tick-borne viral infections found in the United States.,"Tick-borne diseases (TBDs) are bacterial, viral, and parasitic diseases transmitted by ticks. Viral TBDs have increased in prevalence over the last decade with many new pathogenic viruses being discovered. Doxycycline is often empirically prescribed by clinicians to treat symptomatic patients following tick bites due to suspicions of bacterial TBDs such as Rocky Mountain spotted fever, anaplasmosis, and ehrlichiosis. However, viral TBDs are included in the differential diagnosis if patients do not clinically improve following antibiotic therapy. Several viral TBDs present with dermatological manifestations. Recognizing the differences in clinical presentations of TBDs, particularly of newly emerging viral TBDs in the United States, can help physicians identify the viral TBD, and possibly rule out viral illnesses with different clinical presentations. Therefore, this review discusses clinical manifestations, with an emphasis on dermatologic manifestations of Heartland Virus, Bourbon Virus, Powassan Virus, Deer Tick Virus and Colorado Tick Fever Virus. KEY POINTS: Viral tick-borne diseases have increased in prevalence over the last decade and often have similar clinical manifestations to other tick-borne diseases, including bacterial infections. Here, we review the dermatologic manifestations of Heartland Virus (HRTV), Bourbon Virus (BRBV), Powassan Virus (POWV), Deer Tick Virus (DTV) and Colorado Tick Fever Virus (CTFV) that are important for clinicians.",,,,,,,,,
pmid_single_rel,24158253,2014,Aspirin,@CHEMICAL_Aspirin,Embolism,@DISEASE_Embolism,100,1,1,1,False,False,"[{""drug_name"": ""Aspirin"", ""drug_id"": ""@CHEMICAL_Aspirin"", ""disease_name"": ""Embolism"", ""disease_id"": ""@DISEASE_Embolism"", ""pub_year"": 2014, ""pmid_count_pair"": 100}]",113,Atrial fibrillation patients do not benefit from acetylsalicylic acid.,"Oral anticoagulation is the recommended treatment for stroke prevention in patients with atrial fibrillation. Notwithstanding, many patients are treated with acetylsalicylic acid (ASA) as monotherapy. Our objective was to investigate if atrial fibrillation patients benefit from ASA as monotherapy for stroke prevention. Retrospective study of patients with a clinical diagnosis of atrial fibrillation between 1 July 2005 and 1 January 2009 in the National Swedish Patient register, matched with data from the National Prescribed Drugs register. Endpoints were ischaemic stroke, thrombo-embolic event, intracranial haemorrhage, and major bleeding. The study population consisted of 115 185 patients with atrial fibrillation, of whom 58 671 were treated with ASA as monotherapy and 56 514 were without any antithrombotic treatment at baseline. Mean follow-up was 1.5 years. Treatment with ASA was associated with higher risk of ischaemic stroke and thrombo-embolic events compared with no antithrombotic treatment. Acetylsalicylic acid as monotherapy in stroke prevention of atrial fibrillation has no discernable protective effect against stroke, and may even increase the risk of ischaemic stroke in elderly patients. Thus, our data support the new European guidelines recommendation that ASA as monotherapy should not be used as stroke prevention in atrial fibrillation.",,,,,,,,,
pmid_single_rel,19779704,2010,Acetaminophen,@CHEMICAL_Acetaminophen,Hemorrhage,@DISEASE_Hemorrhage,75,1,1,1,False,False,"[{""drug_name"": ""Acetaminophen"", ""drug_id"": ""@CHEMICAL_Acetaminophen"", ""disease_name"": ""Hemorrhage"", ""disease_id"": ""@DISEASE_Hemorrhage"", ""pub_year"": 2010, ""pmid_count_pair"": 75}]",114,Adverse interaction of warfarin and paracetamol: evidence from a post-mortem study.,"The aim of the study was to establish the prevalence and nature of potential adverse drug combinations of warfarin in a large post-mortem toxicology database. The concomitant use of warfarin and non-steroidal anti-inflammatory drugs (NSAIDs) was of interest as these drugs have been associated with internal bleeding both in clinical and post-mortem study settings. Another purpose was to obtain facts related to the questioned safety of warfarin-paracetamol and warfarin-tramadol combinations. The post-mortem database was searched for a 1-year period. All warfarin-positive cases and cases containing interacting drugs, as defined by the SFINX interaction database (Swedish, Finnish, Interaction X-referencing), were included. For controls, all cases containing paracetamol or tramadol were also included, and for each warfarin-positive case, an age-, sex- and alcohol-matched control case was sourced. The contribution of anticoagulant use to the deaths was evaluated from the death certificates based on medico-legal autopsies. In 33% of the 328 warfarin-positive cases, at least one interacting drug was present, and paracetamol was the most abundant, accounting for 49% (n = 53). When paracetamol and warfarin were detected simultaneously, the number of fatal bleeds was 4.6 and 2.7 times higher compared to paracetamol or warfarin use alone respectively. The presence of an NSAID in combination with warfarin was rare, as only six cases were identified. A majority (66%) of the post-mortem blood samples had a warfarin concentration below 0.5 mg/l, and for the rest of the cases, the mean concentration was 0.70 mg/l. This study supports the clinical evidence suggesting that warfarin-paracetamol interactions may create significant life-threatening conditions. It also accentuates the significant role post-mortem database research can have in improving drug safety.",,,,,,,,,
pmid_multi_rel,24854145,2014,Atorvastatin,@CHEMICAL_Atorvastatin,Kidney Diseases,@DISEASE_Kidney_Diseases,87,5,1,5,True,False,"[{""drug_name"": ""Atorvastatin"", ""drug_id"": ""@CHEMICAL_Atorvastatin"", ""disease_name"": ""Kidney Diseases"", ""disease_id"": ""@DISEASE_Kidney_Diseases"", ""pub_year"": 2014, ""pmid_count_pair"": 87}, {""drug_name"": ""Atorvastatin"", ""drug_id"": ""@CHEMICAL_Atorvastatin"", ""disease_name"": ""Ischemia"", ""disease_id"": ""@DISEASE_Ischemia"", ""pub_year"": 2014, ""pmid_count_pair"": 82}, {""drug_name"": ""Atorvastatin"", ""drug_id"": ""@CHEMICAL_Atorvastatin"", ""disease_name"": ""Reperfusion Injury"", ""disease_id"": ""@DISEASE_Reperfusion_Injury"", ""pub_year"": 2014, ""pmid_count_pair"": 70}, {""drug_name"": ""Atorvastatin"", ""drug_id"": ""@CHEMICAL_Atorvastatin"", ""disease_name"": ""Acute Kidney Injury"", ""disease_id"": ""@DISEASE_Acute_Kidney_Injury"", ""pub_year"": 2014, ""pmid_count_pair"": 66}, {""drug_name"": ""Atorvastatin"", ""drug_id"": ""@CHEMICAL_Atorvastatin"", ""disease_name"": ""Acidosis Renal Tubular"", ""disease_id"": ""@DISEASE_Acidosis_Renal_Tubular"", ""pub_year"": 2014, ""pmid_count_pair"": 3}]",115,Atorvastatin improves survival of implanted stem cells in a rat model of renal ischemia-reperfusion injury.,"To investigate the impacts of combinatorial atorvastatin (Ator) perioperative administration and mesenchymal stem cell (MSC) implantation on therapeutic effects in the rat experimental acute kidney injury. The model of renal ischemia-reperfusion (I/R) injury was induced by the release of bilateral renal pedicle clamps following 45 min of occlusion. Immediately after reperfusion, CM-Dil-labeled MSCs (1 × 10(6) cells) or vehicles only were administered through the carotid artery of the animals pretreated with or without Ator. The combined treatment with Ator and MSCs (Ator+MSCs) markedly reduced the elevated levels of serum creatinine and blood urea nitrogen, as well as the severity of renal damage 24 h after I/R injury. In addition, we also observed inhibition of renal tubular cell apoptosis and promotion of proliferation in the Ator+MSCs group compared with the other groups. Consistent with the improvement in renal function and morphology, Ator pretreatment significantly ameliorated oxidative stress, inhibited inflammation response, and increased the viability of implanted MSCs. With regard to the further mechanism, we found that the expression of Toll-like receptor 4 (TLR4) and high-mobility group box 1, potential mediators of innate immunity, was significantly decreased in the Ator-treated groups. Ator treatment may protect the kidney undergoing I/R injury through suppression of TLR4 signaling, creating a better environment for the survival of grafted MSCs. The extra benefit of the Ator+MSCs combined therapy may result from the Ator-mediated inhibition of oxidative stress and inflammation in the ischemic kidney.",,,,,,,,,
pmid_multi_rel,11306613,2001,Estradiol,@CHEMICAL_Estradiol,Nerve Degeneration,@DISEASE_Nerve_Degeneration,100,3,1,3,True,False,"[{""drug_name"": ""Estradiol"", ""drug_id"": ""@CHEMICAL_Estradiol"", ""disease_name"": ""Nerve Degeneration"", ""disease_id"": ""@DISEASE_Nerve_Degeneration"", ""pub_year"": 2001, ""pmid_count_pair"": 100}, {""drug_name"": ""Estradiol"", ""drug_id"": ""@CHEMICAL_Estradiol"", ""disease_name"": ""Neurodegenerative Diseases"", ""disease_id"": ""@DISEASE_Neurodegenerative_Diseases"", ""pub_year"": 2001, ""pmid_count_pair"": 100}, {""drug_name"": ""Estradiol"", ""drug_id"": ""@CHEMICAL_Estradiol"", ""disease_name"": ""Necrosis"", ""disease_id"": ""@DISEASE_Necrosis"", ""pub_year"": 2001, ""pmid_count_pair"": 28}]",116,Differential mechanisms of neuroprotection by 17 beta-estradiol in apoptotic versus necrotic neurodegeneration.,"The major goal of this study was to compare mechanisms of the neuroprotective potential of 17 beta-estradiol in two models for oxidative stress-independent apoptotic neuronal cell death with that in necrotic neuronal cell death in primary neuronal cultures derived from rat hippocampus, septum, or cortex. Neuronal apoptosis was induced either by staurosporine or ethylcholine aziridinium (AF64A), as models for necrotic cell death glutamate exposure or oxygen-glucose deprivation (OGD) were applied. Long-term (20 hr) pretreatment (0.1 microm 17 beta-estradiol) was neuroprotective in apoptotic neuronal cell death induced by AF64A (40 microm) only in hippocampal and septal neuronal cultures and not in cortical cultures. The neuroprotective effect was blocked by the estrogen antagonists ICI 182,780 and tamoxifen and the phosphatidylinositol 3-kinase (PI3-K) inhibitor LY294002. In glutamate and OGD-induced neuronal damage, long-term pretreatment was not effective. In contrast, short-term (1 hr) pretreatment with 17 beta-estradiol in the dose range of 0.5-1.0 microm significantly reduced the release of lactate dehydrogenase and improved morphology of cortical cultures exposed to glutamate or OGD but was not effective in the AF64A model. Staurosporine-induced apoptosis was not prevented by either long- or short-term pretreatment. The strong expression of the estrogen receptor-alpha and the modulation of Bcl proteins by 17 beta-estradiol in hippocampal and septal but not in cortical cultures indicates that the prevention of apoptotic, but not of necrotic, neuronal cell death by 17 beta-estradiol possibly depends on the induction of Bcl proteins and the density of estrogen receptor-alpha.",,,,,,,,,
pmid_single_rel,1286486,1992,Diclofenac,@CHEMICAL_Diclofenac,Osteoarthritis Knee,@DISEASE_Osteoarthritis_Knee,100,1,1,1,False,False,"[{""drug_name"": ""Diclofenac"", ""drug_id"": ""@CHEMICAL_Diclofenac"", ""disease_name"": ""Osteoarthritis Knee"", ""disease_id"": ""@DISEASE_Osteoarthritis_Knee"", ""pub_year"": 1992, ""pmid_count_pair"": 100}]",117,Comparison of etodolac and diclofenac in osteoarthritis of the knee.,"This study compared the efficacy and safety of etodolac, a new nonsteroidal anti-inflammatory drug of the pyranocarboxylic class, with that of diclofenac in patients with osteoarthritis of the knee. A total of 172 patients entered this double-blind, parallel study and were randomly assigned to receive etodolac 600 mg/day (n = 85) or diclofenac 150 mg/day (n = 87) for 8 weeks. Both treatment groups showed a statistically significant reduction in pain at the second week and significant improvement (P < or = 0.05) from baseline in all efficacy assessments for the remainder of the study. Seventeen (20%) patients in the etodolac group and 21 (24%) patients in the diclofenac group reported at least one adverse event. Seven (8%) patients treated with etodolac and eight (9%) of those receiving diclofenac withdrew prematurely from the trial. One diclofenac-treated patient had a significant increase in alanine aminotransferase at the final evaluation. The results of this study indicate that etodolac was well tolerated and as effective as diclofenac in relieving the signs and symptoms of osteoarthritis.",,,,,,,,,
pmid_single_rel,747893,1978,Spironolactone,@CHEMICAL_Spironolactone,Essential Hypertension,@DISEASE_Essential_Hypertension,97,1,1,1,False,False,"[{""drug_name"": ""Spironolactone"", ""drug_id"": ""@CHEMICAL_Spironolactone"", ""disease_name"": ""Essential Hypertension"", ""disease_id"": ""@DISEASE_Essential_Hypertension"", ""pub_year"": 1978, ""pmid_count_pair"": 97}]",118,Increased serum oestrone and oestradiol following spironolactone administration in hypertensive men.,"The present study was undertaken to evaluate long-term effects of spironolactone on basal serum oestrone, oestradiol, testosterone, LH and prolactin concentrations in hypertensive male patients. Serum prolactin response to TRH was also evaluated. Patients were divided into two groups: a conventional-dosage group, consisting of six males with essential hypertension who took 75 to 150 mg of spironolactone daily for 12 weeks, and a high-dosage group, consisting of two males with idiopathic hyperaldosteronism who took 300 mg of spironolactone daily for more than 40 weeks. In the conventional-dosage group, serum oestrone concentrations significantly increased (P less than 0.01) at 12 weeks, serum oestradiol concentrations gradually increased throughout the study period, however, the increments were not statistically significant (P less than 0.2). Basal serum testosterone, LH and prolactin concentrations were not significantly changed throughout the study period. Enhancement of serum prolactin response to TRH was not found in any of the patients in the conventional-dosage group. In the high-dosage group, serum oestrone maintained high levels from the beginning of this study, and serum oestradiol concentrations increased with the development of gynaecomastia. Serum testosterone, LH and prolactin concentrations did not show any definite change throughout the study period. Thus, long-term spironolactone treatment increased the serum levels of oestrone and oestradiol in hypertensive men followed by the development of gynaecomastia. The elevation in circulating oestrogens could well explain the oestrogenic side-effects of spironolactone treatment.",,,,,,,,,
pmid_single_rel,17621644,2008,Duloxetine,@CHEMICAL_Duloxetine_Hydrochloride,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,100,1,1,1,False,False,"[{""drug_name"": ""Duloxetine"", ""drug_id"": ""@CHEMICAL_Duloxetine_Hydrochloride"", ""disease_name"": ""Depressive Disorder Major"", ""disease_id"": ""@DISEASE_Depressive_Disorder_Major"", ""pub_year"": 2008, ""pmid_count_pair"": 100}]",119,Long-term tolerability and effectiveness of duloxetine in the treatment of major depressive disorder.,"To examine the long-term safety, tolerability, and effectiveness of duloxetine in the treatment of major depressive disorder in a naturalistic study design meant to mimic clinical practice. Data were from the long-term, open-label, extension phase that followed a 12-week acute-treatment, multicenter study of adult outpatients with major depressive disorder. After the first week of the acute phase, all patients were treated with at least 60 mg daily duloxetine, which could be titrated to a maximum dose of 120 mg daily. Outcome measures were collected at monthly visits and included spontaneously reported adverse events, weight, vital signs, and the 17-item Hamilton Depression Rating scale. Seventy-two of the 177 (40.7%) patients who entered the extension phase of this study completed the study. The mean duration of participation in the extension was 305 days, with total exposure ranging from 68 to 707 days. Of the 177 patients who entered the extension, only 12 or 13 (7.0%) showed clinically significant worsening of depression that led to study discontinuation. The mean 17-item Hamilton Depression Rating scale score remained below 7 throughout the extension. A total of 21/177 patients (11.9%) discontinued due to adverse events during extension treatment. The adverse events causing discontinuation during the extension, with the exception of weight gain, were generally not unique to the extension phase, with 11/21 patients (52.0%) discontinuing due to adverse events that were first reported during acute treatment. Weight gain was reported as a reason for discontinuation during extension treatment in 4/177 (2.3%) patients. In this open-label study, efficacy was maintained for most patients. The adverse events causing discontinuation during the extension phase were generally not unique to the extension phase. Few patients experienced significant weight gain.",,,,,,,,,
pmid_single_rel,15992756,2005,Triamcinolone,@CHEMICAL_Triamcinolone_Acetonide,Retinal Detachment,@DISEASE_Retinal_Detachment,71,1,1,1,False,False,"[{""drug_name"": ""Triamcinolone"", ""drug_id"": ""@CHEMICAL_Triamcinolone_Acetonide"", ""disease_name"": ""Retinal Detachment"", ""disease_id"": ""@DISEASE_Retinal_Detachment"", ""pub_year"": 2005, ""pmid_count_pair"": 71}]",120,Regression of serous macular detachment after intravitreal triamcinolone acetonide in patients with diabetic macular edema.,"To evaluate the effect of intravitreal triamcinolone acetonide on serous macular detachment in eyes with diabetic macular edema. Interventional case series. The study population comprised twenty eyes of 20 patients with diabetic macular edema (12 men, eight women), aged 48 to 76 years. The eligibility criteria for this study included clinically detectable macular edema in which the presence of serous macular detachment was documented by optical coherence tomography. After intravitreal injection of 0.1 ml (4 mg) triamcinolone acetonide, visual and anatomic responses were observed. In all eyes, after an injection of triamcinolone acetonide, macular edema and serous macular detachment regressed. At 3 and 6 months, macular edema and serous macular detachment had recurred in eight (40%) and nine eyes (45%), respectively. Patients with recurrence were re-treated. No eyes lost vision at 1 month, and all eyes showed improvement. At 3 months, no eyes had lost vision from baseline, and 17 eyes (85%) showed improvement. At 6 months, again no eyes had lost vision from baseline, and 16 eyes (80%) maintained improved visual acuity. Intravitreal triamcinolone acetonide is an effective treatment for serous macular detachment in patients with diabetic macular edema.",,,,,,,,,
pmid_multi_rel,6405762,1983,Prednisolone,@CHEMICAL_Prednisolone,Polyneuropathies,@DISEASE_Polyneuropathies,32,3,1,3,True,False,"[{""drug_name"": ""Prednisolone"", ""drug_id"": ""@CHEMICAL_Prednisolone"", ""disease_name"": ""Polyneuropathies"", ""disease_id"": ""@DISEASE_Polyneuropathies"", ""pub_year"": 1983, ""pmid_count_pair"": 32}, {""drug_name"": ""Prednisolone"", ""drug_id"": ""@CHEMICAL_Prednisolone"", ""disease_name"": ""Abnormalities Drug Induced"", ""disease_id"": ""@DISEASE_Abnormalities_Drug_Induced"", ""pub_year"": 1983, ""pmid_count_pair"": 20}, {""drug_name"": ""Prednisolone"", ""drug_id"": ""@CHEMICAL_Prednisolone"", ""disease_name"": ""Dentin dysplasia sclerotic bones"", ""disease_id"": ""@DISEASE_Dentin_dysplasia_sclerotic_bones"", ""pub_year"": 1983, ""pmid_count_pair"": 3}]",121,[Polyneuropathy associated with plasma cell dyscrasia and endocrinological abnormalities--a trial of plasmapheresis].,"Plasmapheresis and irradiation of the tumor were performed in conjunction with prednisolone therapy to a severe case of polyneuropathy associated with a solitary sclerotic secreting myeloma and endocrinological abnormalities. The patient was 27-year-old male with progressive history of polyneuropathy of seven months duration. On admission, he was quadriplegic with cranial nerve involvements. Pitting type of generalized edema, skin pigmentation and sensory impairment were also present. Respiratory failure occurred soon after the admission. Plasmapheresis lowered the level of M protein but failed to improve clinical course in the short term. On the other hand, prompt amelioration of clinical symptoms followed the irradiation of the tumor. It is difficult to prove clinical effects of plasmapheresis upon symptoms of chronic polyneuropathy. It is suggested that some humoral factor of myeloma might attribute to this syndrome and secreted at higher rate than our plasmapheresis but easily suppressed by the irradiation of the tumor. We suppose that radiation therapy could be the treatment of the first choice for such a severe case like ours. However, further experiences of plasmapheresis of this syndrome are necessary to determine the effect of plasmapheresis. Some other etiological aspects are also discussed.",,,,,,,,,
pmid_multi_rel,18021209,2009,Testosterone,@CHEMICAL_Testosterone,Pulmonary Disease Chronic Obstructive,@DISEASE_Pulmonary_Disease_Chronic_Obstructive,42,2,1,2,True,False,"[{""drug_name"": ""Testosterone"", ""drug_id"": ""@CHEMICAL_Testosterone"", ""disease_name"": ""Pulmonary Disease Chronic Obstructive"", ""disease_id"": ""@DISEASE_Pulmonary_Disease_Chronic_Obstructive"", ""pub_year"": 2009, ""pmid_count_pair"": 42}, {""drug_name"": ""Testosterone"", ""drug_id"": ""@CHEMICAL_Testosterone"", ""disease_name"": ""Respiratory Insufficiency"", ""disease_id"": ""@DISEASE_Respiratory_Insufficiency"", ""pub_year"": 2009, ""pmid_count_pair"": 14}]",122,Sex hormone alterations and systemic inflammation in chronic obstructive pulmonary disease.,"Decreased anabolic hormone levels are described in chronic obstructive pulmonary disease (COPD), leading to important clinical consequences. The aim of this study was to evaluate the alterations in sex hormone levels in men with COPD to compare with age-matched control subjects, the determinants of these alterations, the relationship between hypogonadism and markers of systemic inflammation [interleukin-6 (IL-6) and tumour necrosis factor alpha (TNF-alpha)] and the androgen status during an acute exacerbation of COPD. A total of 103 COPD patients and 30 control subjects were admitted to the study. 83 stable COPD patients and 30 control subjects were evaluated as outpatients. 20 patients with COPD exacerbation were hospitalised and evaluated before discharge and after 1 month. Testosterone and dehydroepiandrosteronesulphate (DHEAS) levels of both COPD groups were lower than that of the control group. Luteinizing hormone (LH), follicle stimulating hormone (FSH) levels were increased during exacerbation. Testosterone and DHEAS levels increased and LH decreased in follow-up measurements of COPD exacerbation group. Testosterone and DHEAS levels were lower in severe COPD [forced expiratory volume in 1 s (FEV(1)) < 50%], in patients with severe hypoxaemia (PaO(2) < 60 mmHg) and in hypercapnic patients. Circulating IL-6 and TNF-alpha concentrations were higher in both stable and exacerbation phase COPD groups than controls. There was no correlation between sex hormones and TNF-alpha or IL-6. The alterations in sex hormone levels in COPD are particularly related to FEV(1), hypoxaemia and hypercapnia. There are significant differences in hormone levels during stable and exacerbation phases of COPD; the hormonal changes are marked during exacerbation and partially regress after 1 month when the disease is stabilised.",,,,,,,,,
pmid_multi_rel,31301081,2019,Aspirin,@CHEMICAL_Aspirin,Extranodal Extension,@DISEASE_Extranodal_Extension,15,2,1,2,True,False,"[{""drug_name"": ""Aspirin"", ""drug_id"": ""@CHEMICAL_Aspirin"", ""disease_name"": ""Extranodal Extension"", ""disease_id"": ""@DISEASE_Extranodal_Extension"", ""pub_year"": 2019, ""pmid_count_pair"": 15}, {""drug_name"": ""Aspirin"", ""drug_id"": ""@CHEMICAL_Aspirin"", ""disease_name"": ""Red Cell Aplasia Pure"", ""disease_id"": ""@DISEASE_Red_Cell_Aplasia_Pure"", ""pub_year"": 2019, ""pmid_count_pair"": 3}]",123,Overproduction of thrombopoietin by BRAFV600E-mutated mouse hepatocytes and contribution of thrombopoietin to hepatocarcinogenesis.,"In hepatocarcinogenesis induced by diethylnitrosamine (DEN) in B6C3F1 mice, the BrafV637E mutation, corresponding to the human BRAFV600E mutation, plays a pivotal role. The livers of transgenic mice with a hepatocyte-specific human BRAFV600E mutation weighed 4.5 times more than that of normal mice and consisted entirely of hepatocytes, resembling DEN-induced preneoplastic hepatocytes. However, these transgenic mice spontaneously died 7 wk after birth, therefore this study aimed to clarify the causes of death. In the transgenic mice, the liver showed thrombopoietin (TPO) overexpression, which is associated with eventual megakaryocytosis and thrombocytosis, and activated platelets were deposited in hepatic sinusoids. TPO was also overexpressed in the DEN-induced hepatic tumors, and sinusoidal platelet deposition was observed in the hepatic tumors of humans and mice. Podoplanin was expressed in some of the Kupffer cells in the liver of the transgenic mice, indicating that platelet activation occurred via the interaction of podoplanin with C-type lectin receptor 2 (CLEC-2) on the platelet membrane. Additionally, erythrocyte dyscrasia and glomerulonephropathy/interstitial pneumonia associated with platelet deposition were observed. In the transgenic mice, aspirin (Asp) administration prevented platelet activation, reduced the liver/body weight ratio, decreased the platelet deposition in the liver, kidney, and lung, and prevented erythrocyte dyscrasia and ameliorated the renal/pulmonary changes. Thrombopoietin overproduction by BRAFV600E-mutated hepatocytes may contribute to hepatocyte proliferation via thrombocytosis, platelet activation, and the interaction of platelets with hepatic sinusoidal cells, while hematologic, renal, and pulmonary disorders due to aberrant platelet activation may lead to spontaneous death in the transgenic mice.",,,,,,,,,
pmid_single_rel,22898361,2013,Estradiol,@CHEMICAL_Ethinyl_Estradiol,Polycystic Ovary Syndrome,@DISEASE_Polycystic_Ovary_Syndrome,100,1,1,1,False,False,"[{""drug_name"": ""Estradiol"", ""drug_id"": ""@CHEMICAL_Ethinyl_Estradiol"", ""disease_name"": ""Polycystic Ovary Syndrome"", ""disease_id"": ""@DISEASE_Polycystic_Ovary_Syndrome"", ""pub_year"": 2013, ""pmid_count_pair"": 100}]",124,Body composition in lean women with polycystic ovary syndrome: effect of ethinyl estradiol and drospirenone combination.,"Limited data are available regarding the potential effects of oral contraceptives (OCs) on body fat distribution particularly in lean women with polycystic ovary syndrome (PCOS). In the current study, we aimed to evaluate the influence of ethinyl estradiol and drospirenone on body composition. Participants included 28 lean patients with PCOS and 28 age- and body mass index (BMI)-matched healthy women. The PCOS patients received ethinyl estradiol 30 mcg/drospirenone 3 mg for 6 months. Body composition parameters were assessed by bioelectrical impedance analysis. Serum androgens, lipids, insulin resistance and glucose metabolism measures were also determined. At baseline, the PCOS patients and controls had similar body composition, lipids, insulin resistance and glucose metabolism parameters. Total and trunk fat percentages were negatively correlated with sex hormone binding globulin and were positively correlated with homeostatic model assessment of insulin resistance and free androgen index in the PCOS group.. After 6 months of treatment in the PCOS patients, total fat percentage increased from 24.5%±7.1% to 26.0%±6.1% (p=.035) and trunk fat percentage increased from 20.2%±8.9% to 22.2%±7.1% (p=.014), although weight, BMI and waist to hip ratio (WHR) remained unchanged. Lean women with PCOS have similar body composition compared to healthy women. OC therapy for 6 months in PCOS patients results in an increased total and trunk fat percentage despite no change in clinical anthropometric measures including weight, BMI and WHR.",,,,,,,,,
